Agency,Name,Position,Remuneration,Expenses,Year,Sector
University of British Columbia (UBC),"Cashin, Lindsay",,79849,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Roberts, Duff",,79849,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tsang-Wing, Frankie",,79864,16,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Simpson, Anne",,79869,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Han, Christina",,79874,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Becker, Bethany",,79882,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Shergill, Sukhraj",,79891,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rhodes, Justin",,79898,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Afendoulis, Anthony",,79899,316,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Soong, George",,79901,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Jalali, Minoo Sadat",,79909,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Godard, Robyn",,79911,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Misselbrook, Gary",,79924,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hughes, Margaret",,79958,356,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Singh, Anika",,79959,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sanders, Jason",,79960,419,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cherry, Alissa",,79969,32,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kubeck, Kevin",,79982,331,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tiznobaik, Mohammad",,79991,663,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Belluomini, Jill",,80006,322,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Waye, Donna",,80007,812,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kettle, Devin",,80010,1008,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Doust, Simone",,80019,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"O'Connor, Sean",,80021,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Buck, Sarah",,80025,634,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Fedorchuk, Sarah",,80035,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Milet, Soline",,80069,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Moraes, Freda",,80082,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Vyleta, Nicholas",,80082,348,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kavouras, Dimitrius",,80100,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Brown, Doug",,80161,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Broten, Courtney",,80163,965,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Woo, James",,80169,290,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Djuricanin, Pavle",,80174,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Groom, Melanie",,80174,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"So, Kitty",,80193,391,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hammond, Kenny",,80209,42,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Donner, Tyler",,80211,160,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wilson, Terry",,80213,323,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Goldhawk, Brett",,80222,377,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cheung, Chung Yan",,80233,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Mroke, Mandip",,80240,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Clark, Kevin",,80269,1079,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wong, Jonathan",,80282,366,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lamb, Clayton",,80283,1811,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ng, Dawn Hsu-Fern",,80295,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cho, Elaine",,80297,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dobie, Richard",,80302,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Shantz, Joel",,80307,734,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rivera, Angelyne",,80313,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Van Enk, Anneke",,80313,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wei, Joyce",,80329,1050,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Jiang, Aixiang",,80335,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Pope, Amanda",,80342,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Schluter, Cayetana",,80351,1336,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Duncan, Lyndon",,80364,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tran, Nghia",,80365,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"McQueen, Cameron",,80374,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Venema, Lauren",,80374,24,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liu, Guiping",,80377,436,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ferreira, Letizia",,80386,1383,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Pecnikova, Lucia",,80389,1032,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Banks, Kathy",,80393,1234,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Smith, Stephanie",,80393,199,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Syskova, Nadezhda",,80393,10353,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hagbjork, Mats",,80394,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hurley, Matt",,80395,175,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Nassehi, Zoe",,80400,2542,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Crang, Paul",,80409,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Boyle, Julia",,80411,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Carlson, Bill",,80411,24,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cheung, Jonathan",,80411,15,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Harcus, James",,80411,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tsui, Kam",,80411,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chittori, Sagar",,80431,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ashford, Jason",,80436,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chia, Charlene",,80438,1962,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rajotte, Jean-Francois",,80438,368,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lum, Raymond",,80450,236,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Aiello, Jonathan",,80457,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kennedy, Mary Clare",,80467,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Mizan, Felice",,80468,1024,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yang, Tracy Han",,80469,994,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cho, Michael",,80470,1037,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liu, Naomi",,80470,540,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Suderman, Stefanie",,80497,393,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ingram, Allan",,80500,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Korinetz, Irene",,80513,575,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Smith, Courtney",,80541,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Guo, Yipu",,80564,1193,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sagliocco, Nick",,80575,1747,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Allen, Haley",,80584,66,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hay, Tristyn",,80585,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Xue, Feng",,80597,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"You, Helen",,80597,2163,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Smith, Craig",,80598,709,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Fayant, Daniel",,80600,16,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Schandorf, Michael",,80608,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lin, Linda",,80622,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Agawa, Philip",,80636,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Orban, Paul",,80647,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Junkermeier, Rebekah",,80659,365,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wood, Grace",,80667,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Zeng, Michelle",,80674,428,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Andrew, James",,80692,616,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bibbs, Susan",,80700,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Petersen, Karen",,80701,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wu, Joyce",,80701,575,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dedi, Teija",,80703,1266,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Withnell, Kiah",,80703,73,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Jones, Barrie",,80704,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Goodison, Kim",,80712,509,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ahmad, Piotr",,80750,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Pirani, Nazlyn",,80753,610,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Murray, Meghan",,80774,1215,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Maharaj, Arti",,80783,63,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chan, Elmira",,80798,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Clancy, Paul",,80799,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Panich, Mark",,80799,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Buxton, Sean",,80803,919,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Klassen, Andrea",,80804,544,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Jones, Perry",,80807,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Mak, Jason",,80812,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ablona, Aidan",,80820,454,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Coles, Matthew",,80836,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"McDonald, Shirley",,80840,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chen, Deborah",,80845,934,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Powless, Nathan",,80859,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Micheletti Ribeiro Silva, Tatiane",,80877,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Nijeboer, Sav",,80882,103,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Zeleznik, Stephanie",,80892,9,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Torrijos, Abigail",,80894,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Athmaramvasi, Chidambaravasi",,80906,107,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Korecova, Andrea",,80917,87,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Townsend, Laurie",,80920,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Benitez, Michele",,80930,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Shaughnessy, Kyle",,80938,543,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gronberg, Marc",,80957,594,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Roberts, David",,80957,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dulku, Parminder",,80959,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rnic, Katerina",,80959,5036,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Vo, Lien",,80970,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rougeau, Grazyna",,80978,681,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Moon, Junggyu Steve",,80981,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"LeBaron, Emily",,80983,585,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ousey, Chelsea",,80993,1251,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Choi, Chin Fai",,80994,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bertrand, Melanie",,81009,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gregoire, Matthew",,81021,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lu, Xin",,81028,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Fisher, Charles",,81034,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Deacon, Paras",,81065,18,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hourigan, Conor",,81068,236,2020/2021,Universities and Colleges
University of British Columbia (UBC),"McDowell, Kaela",,81071,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Topley, Conor",,81082,7854,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Penney, Michael",,81088,250,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bozorgi, Narges",,81092,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Poirier-Vasic, Robin",,81092,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hawkins, Julian",,81101,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Miller, Meaghan",,81108,474,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kohnen, Courtney",,81125,3571,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Khyabani, Mursal",,81166,145,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yousefi, Masoud",,81168,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Smith, Leonard",,81173,23,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yablonovskaya, Yana",,81175,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gaulton, Nikki",,81185,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Storness-Bliss, Nathen",,81195,24,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ray, Daniel",,81198,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Foster, Linda",,81207,729,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sadike, Lawrence",,81207,156,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yu, Linda",,81207,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Serbanescu, Catalin",,81211,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Stewart, Ron",,81211,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yam, Anthony",,81211,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Nimmervoll, Bernhard",,81225,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Fu, Laura",,81262,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yodanis, Carrie",,81263,1155,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Evangelista, Ellen",,81273,79,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Klassen, Brian",,81275,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Shields, Thomas",,81281,109,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Goold, Sarah Jayne",,81283,2402,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Reddon, Sean",,81293,88,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tait, James",,81295,504,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sandhu, Param",,81297,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liu, Lidong",,81323,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Martin, Helen",,81372,315,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rollinson, Aryannah",,81373,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Yan, Andrea",,81398,458,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Trigg, Wendy",,81401,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Plugge, Stephan",,81405,2613,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kuntz, Michael",,81407,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hargott, Natalie",,81414,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Miller, Nathan",,81427,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cupples, Douglas",,81429,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Armitage, Neil",,81454,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ip, Dennis",,81457,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Streijger, Femke",,81474,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ho, Loucia",,81482,32,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ly, Kevin",,81486,263,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Blake, Susan",,81502,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hill, Erica",,81508,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Thornton, Nicholas",,81511,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gill, Paramjit",,81516,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lomo, Zachary",,81529,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dhamrait, Ginger",,81559,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Portaro, Paola",,81570,3071,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Powell, Simona",,81580,4217,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wickramasinghe, Sachintha",,81580,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Williams, Michael",,81584,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ashton, Clayton",,81592,1397,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Robison, Jennifer",,81592,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Marynick, Mark",,81596,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Haywood, Bradley",,81597,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ranta, Krista",,81600,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Turcotte, Katherine",,81601,22,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sia, Shirley",,81610,903,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Harvard, Stephanie",,81620,724,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Londner, Itay",,81621,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cockerline, Joanna",,81629,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"MacKinnon, Stuart",,81639,625,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Smith, Gabriel",,81674,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Avdich, Justin",,81683,250,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Takaffoli, Mahdi",,81690,253,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Piper, Matthew",,81693,175,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tomášková, Silvia",,81697,1308,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Frick, Jeremy",,81733,1563,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Larkins, Lisa",,81755,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sunderland, Jacqueline Lois",,81767,106,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Andreychuk, Rachel",,81776,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bascou Vallarino, Sylvia",,81781,2610,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bryans, Jean",,81790,552,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Guthrie, Curtis",,81804,368,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liu, Winfield",,81816,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Leitan, Thilini",,81823,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chow, Leanna",,81826,40,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Molnar, Vassili",,81826,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gilbert, Marit",,81839,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bourne, Cindy",,81858,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hawkins, Michael",,81862,908,2020/2021,Universities and Colleges
University of British Columbia (UBC),"MacLean, Ian",,81870,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tamagi, Wayne",,81895,598,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Stoynov, Nikolay M",,81917,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Stunden, Chelsea",,81933,2007,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Spivak, Adina",,81968,1135,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Iuvancigh, Katrina",,81982,1162,2020/2021,Universities and Colleges
University of British Columbia (UBC),"May, Lillian",,81989,2542,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Benitez, Bonita-Grace",,82005,20,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Andraza, Gary",,82012,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Varao Sousa, Patricia",,82012,550,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Grenier, Amanda",,82014,420,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ketler, Rick",,82014,452,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Jose, Rodrigo",,82031,639,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tom, Freda",,82065,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Giardino, Robert",,82105,327,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Bai, Cynthia",,82110,103,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Domagas, Anna",,82118,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lay, Connie",,82118,20,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Davis, Ernest",,82119,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Takaki, Thomas",,82122,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Scriven, David",,82135,3482,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dhesi, Rupinder",,82138,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ho, Richard",,82143,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Conachey, Evan",,82144,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ameyaw, Stephanie",,82150,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Folk, Silvia",,82158,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Xiao, Sha",,82195,608,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Braam, Lydia",,82197,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Herbert, Linda",,82226,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Watt, Deborah",,82248,40,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Philander, Natasha",,82252,5248,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liu, Hongguang",,82257,144,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Mah, Colleen",,82263,1351,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hinz, Jana-Miray",,82269,664,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lauinger, Dennis",,82274,233,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Paulhus, Delroy",,82277,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Barnett, Adam",,82294,799,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Marcazzan, Paolo",,82302,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Stanley, Dana",,82315,38,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sun, Hongyun",,82323,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lin, Kevin",,82329,63,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Taylor, Ryan",,82371,637,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Cai, Rebecca",,82413,1023,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lakschevitz, Flavia",,82413,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Ha, Anna",,82417,534,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Houle, Brian",,82428,42,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lee, Kyung Ho",,82439,499,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Dai, Liying",,82447,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Leal Mejia, Hildebrando",,82457,699,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Chung, Peter",,82467,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Liau, Heather Yung-Ching",,82471,117,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Honig, Helen",,82482,1823,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Velasquez Garcia, Hector",,82493,446,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Phypers, Lisa",,82496,25,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Tang, Denise",,82506,414,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Rowcliffe, Pippa",,82516,164,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Fray, Scott",,82525,99,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Starr, Ilia",,82525,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lakzadeh, Pardis",,82531,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Myers, Daniel Carey",,82544,235,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Roberts, James",,82563,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Manser, Allen",,82582,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Riberdy, Shawn",,82605,255,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sawada, Naomi",,82606,46,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Wong, Bryan",,82617,16,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Timmers, Gwilyn",,82627,496,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Froese, Richard Gerd",,82645,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Pickering, Katherine",,82650,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Sasagawa, Emi",,82678,611,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Panenka, William",,82680,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Moghaddam, Saeed",,82702,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kwong, Kung Chris",,82707,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Gibbs, Ebrima",,82711,0,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Kiernan, Clare",,82754,78,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Lee, Robert",,82759,296,2020/2021,Universities and Colleges
University of British Columbia (UBC),"de Souza, Juliana",,82767,79,2020/2021,Universities and Colleges
University of British Columbia (UBC),"Hewko, Rockne",,82767,0,2020/2021,Universities and Colleges
