Agency,Name,Position,Remuneration,Expenses,Year,Sector
Vancouver Coastal Health,"Lim, Stephanie",,77598,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lim, Susan Su",,113229,1346,2020/2021,Health authorities
Vancouver Coastal Health,"Lim, Teresa",,86993,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Alan",,88465,835,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Dong",,77121,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Jason",,85964,3035,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Jeff",,103267,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Jing",,107356,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Miao Jie (Mickey)",,79781,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Rebecca",,89578,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Tiffany",,98396,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Yen Jung",,84880,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Yi An (Candy)",,97522,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lin, Yu‐Chin",,87308,0,2020/2021,Health authorities
Vancouver Coastal Health,"Linares Arredondo, Sandra",,97641,775,2020/2021,Health authorities
Vancouver Coastal Health,"Lind, Zena",,77026,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lindberg, Eva M",,107215,0,2020/2021,Health authorities
Vancouver Coastal Health,"Linde, Maiu",,99981,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lindner, Bianca",,88366,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lindong, Eleanor Joy",,106451,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lindquist, Rachel",,90848,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lindsay, Jane Elizabeth",,109605,1554,2020/2021,Health authorities
Vancouver Coastal Health,"Lindsay, Richard",,77061,495,2020/2021,Health authorities
Vancouver Coastal Health,"Ling, Tiffany",,88493,0,2020/2021,Health authorities
Vancouver Coastal Health,"Linn, Kelly",,106665,0,2020/2021,Health authorities
Vancouver Coastal Health,"Linton, Chelsea",,91795,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lipa, Malerie Ann",,83895,1062,2020/2021,Health authorities
Vancouver Coastal Health,"Lipkowitz, Gail",,80511,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lippert, Mandy",,101049,0,2020/2021,Health authorities
Vancouver Coastal Health,"Litovchenko, Oxana",,98460,0,2020/2021,Health authorities
Vancouver Coastal Health,"Little, Margaret Joan",,110766,1458,2020/2021,Health authorities
Vancouver Coastal Health,"Litvack, Deborah",,97282,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Cindy",,82120,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Fenghua",,112307,80,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Ing Hua",,118619,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Jenny Sin Yan",,87915,33,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Jill",,81676,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Liya",,91901,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Stella (Qin Hua)",,77769,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Wen‐Shing",,93850,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Xin‐Yi (Wendy)",,89947,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Yi Chen (Lily)",,79436,379,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Ying",,101453,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Yuan Na (Tina)",,103137,0,2020/2021,Health authorities
Vancouver Coastal Health,"Liu, Yuehe",,149469,0,2020/2021,Health authorities
Vancouver Coastal Health,"Livingstone, Laura",,82682,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lloyd‐Smith, Elisa",,110492,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Catherine",,85793,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Cherrie Suk Wun",,77354,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Jenny",,80649,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Lillian",,95026,533,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Sandy M",,79116,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Steven",,94549,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Wei Roy",,96565,29,2020/2021,Health authorities
Vancouver Coastal Health,"Lo, Wendy",,131482,157,2020/2021,Health authorities
Vancouver Coastal Health,"Loa, Andrea",,136337,150,2020/2021,Health authorities
Vancouver Coastal Health,"Lobo, Natasha",,81974,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lochan, Radha",,82741,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lochbaum, Ashley",,93042,0,2020/2021,Health authorities
Vancouver Coastal Health,"Locher, Kerstin",,100345,431,2020/2021,Health authorities
Vancouver Coastal Health,"Locher, Kirsten B.",,134974,348,2020/2021,Health authorities
Vancouver Coastal Health,"Lochhead, Rielly Ann",,86308,873,2020/2021,Health authorities
Vancouver Coastal Health,"Locke, Emma Kathryn",,86777,1919,2020/2021,Health authorities
Vancouver Coastal Health,"Locke, Ramie",,119891,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lockington, Julie",,118196,277,2020/2021,Health authorities
Vancouver Coastal Health,"Lockwood‐Menard, Jeremy",,82993,826,2020/2021,Health authorities
Vancouver Coastal Health,"Locsin, Jyzza",,130939,0,2020/2021,Health authorities
Vancouver Coastal Health,"Logan, Corinne",,87254,0,2020/2021,Health authorities
Vancouver Coastal Health,"Logan, Keri",,88420,0,2020/2021,Health authorities
Vancouver Coastal Health,"Logan, Leslie",,110196,286,2020/2021,Health authorities
Vancouver Coastal Health,"Logan, Lindsay",,89885,0,2020/2021,Health authorities
Vancouver Coastal Health,"Logan, Trevor",,104323,3488,2020/2021,Health authorities
Vancouver Coastal Health,"Logie, Alix",,94939,3127,2020/2021,Health authorities
Vancouver Coastal Health,"Logie, Rachel Marie",,93903,0,2020/2021,Health authorities
Vancouver Coastal Health,"Logie, Susan Jca",,117901,1719,2020/2021,Health authorities
Vancouver Coastal Health,"Logronio, Bennever",,108476,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loi, Gloria",,90866,497,2020/2021,Health authorities
Vancouver Coastal Health,"Loiacono, Catherine",,148173,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lojpur, Bobbie Nicole",,94931,912,2020/2021,Health authorities
Vancouver Coastal Health,"Lomas, Kathleen",,101180,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lombardi, Lyndsay",,87350,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lonergan, Lona",,76479,376,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Angela",,107095,378,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Christy",,78874,0,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Gillian",,105768,0,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Jacqueline",,128597,0,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Shannon C.",,82663,481,2020/2021,Health authorities
Vancouver Coastal Health,"Long, Yuanping",,117700,0,2020/2021,Health authorities
Vancouver Coastal Health,"Longson, Alana",,93951,0,2020/2021,Health authorities
Vancouver Coastal Health,"Longstaff, Steven",,91883,0,2020/2021,Health authorities
Vancouver Coastal Health,"Longstaffe, Doug",,115347,831,2020/2021,Health authorities
Vancouver Coastal Health,"Lonogan‐Pinch, Julia",,81127,36,2020/2021,Health authorities
Vancouver Coastal Health,"Lonogan, Cybelle",,95145,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lonogan, Jeanne",,107162,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lonsdale, Elizabeth",,107060,156,2020/2021,Health authorities
Vancouver Coastal Health,"Loo, Catherine",,83155,285,2020/2021,Health authorities
Vancouver Coastal Health,"Loo, Cindy",,123342,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loo, Gregory",,106827,1523,2020/2021,Health authorities
Vancouver Coastal Health,"Loo, Sylvia Sze",,114617,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loodu, Taranjit K",,85651,0,2020/2021,Health authorities
Vancouver Coastal Health,"Looman, Carissa Renee",,77309,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loos, Kayla",,81697,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loose, Shayla",,78178,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lopez Pineda, Michelle",,77719,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lopez, Belinda",,98814,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lopez, Joel",,152085,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lopez, Pablo",,93965,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loran, David",,87003,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lorda, Marietess S.",,78650,72,2020/2021,Health authorities
Vancouver Coastal Health,"Loredo, Ronald",,106707,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lorenzo‐Quan, Griselda",,104550,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lorenzon, Johnny",,90602,408,2020/2021,Health authorities
Vancouver Coastal Health,"Loresco, Juveth",,83774,47,2020/2021,Health authorities
Vancouver Coastal Health,"Lorimer, Deborah",,116576,95,2020/2021,Health authorities
Vancouver Coastal Health,"Lorimer, Jennifer",,123001,33,2020/2021,Health authorities
Vancouver Coastal Health,"Los, Yvona",,87202,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lot, Elio",,81816,776,2020/2021,Health authorities
Vancouver Coastal Health,"Lotzer, Laura",,99116,198,2020/2021,Health authorities
Vancouver Coastal Health,"Lougheed, Lynda",,117060,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loughrin, Michele",,104117,1333,2020/2021,Health authorities
Vancouver Coastal Health,"Louie, Susan",,86848,82,2020/2021,Health authorities
Vancouver Coastal Health,"Louis, Lygia",,130308,0,2020/2021,Health authorities
Vancouver Coastal Health,"Loukianoff, Shane",,80675,0,2020/2021,Health authorities
Vancouver Coastal Health,"Louth, Carly Ann",,77668,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lovell, Andrew J",,134916,0,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Andrew",,83510,1724,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Anna",,80407,0,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Benson",,90069,0,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Britton",,118597,5968,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Courtney",,84107,1634,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Jane",,84948,214,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Kelly",,132785,0,2020/2021,Health authorities
Vancouver Coastal Health,"Low, Lambert",,100679,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Amanda",,85597,457,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Christine",,83899,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Cynthia",,88262,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Kristen",,104924,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Priscilla",,102389,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lowe, Roberta",,110016,1363,2020/2021,Health authorities
Vancouver Coastal Health,"Loy, Leanna",,105643,1748,2020/2021,Health authorities
Vancouver Coastal Health,"Loye, Jennifer",,89879,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lozada, Easter Marie",,80520,4125,2020/2021,Health authorities
Vancouver Coastal Health,"Lozinsky, Miles",,88746,202,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Carol Yanfei",,109855,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Connie Min‐Chien",,78173,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Duncan",,77586,1089,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Luzviminda Ballesteros",,99453,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Min Yi",,93470,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Minh",,97779,710,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Peter Zhong Hao",,79684,2092,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Tina Sue",,93947,227,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Wenxian (Lillian)",,109179,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Yi Hsiu",,92437,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lu, Yu Yin (Claire)",,87751,0,2020/2021,Health authorities
Vancouver Coastal Health,"Luangsiripanya, Amy",,116271,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lubin, Terri",,81594,298,2020/2021,Health authorities
Vancouver Coastal Health,"Lucas Dacpano, Karen",,111695,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lucas, Kyla Marie",,95259,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lucato, Anna",,102240,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lucchesi, Joanne P",,95330,1258,2020/2021,Health authorities
Vancouver Coastal Health,"Lucente, Leandro G.",,81016,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lucier, Ryan",,89018,0,2020/2021,Health authorities
Vancouver Coastal Health,"Luckey, Susan",,115428,0,2020/2021,Health authorities
Vancouver Coastal Health,"Luczon, John Paul",,105516,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ludvigsen, Jennifer",,79815,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ludvigsen, Lisa Dyanne",,84117,166,2020/2021,Health authorities
Vancouver Coastal Health,"Luers, Karen",,92818,0,2020/2021,Health authorities
Vancouver Coastal Health,"Luey, Jason",,91334,544,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Adele",,94015,1200,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Jeanett",,98825,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Jennifer",,93028,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Jessica",,82150,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Josie",,80636,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lui, Meghan",,89969,15,2020/2021,Health authorities
Vancouver Coastal Health,"Luk, Angel",,81994,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lukomskyj, Milagros Ann",,85433,93,2020/2021,Health authorities
Vancouver Coastal Health,"Lum, Alan Nye On",,81113,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lum, Betty",,91031,68,2020/2021,Health authorities
Vancouver Coastal Health,"Lum, Doreen",,115524,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lum, Hok Ming",,106635,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lum, Sharon",,78355,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lumba, Lucila",,109765,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lumibao, Cristina",,140668,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lunas, Jovelyn Cadwising",,97991,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lung, Flora",,84987,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lung, Rosalie",,85613,194,2020/2021,Health authorities
Vancouver Coastal Health,"Luo, Bao Jia (Michelle)",,93501,1500,2020/2021,Health authorities
Vancouver Coastal Health,"Luo, Jing",,112127,261,2020/2021,Health authorities
Vancouver Coastal Health,"Luo, Yunxian",,95806,0,2020/2021,Health authorities
Vancouver Coastal Health,"Luong, An",,96752,2308,2020/2021,Health authorities
Vancouver Coastal Health,"Luong, Chi Vi",,81244,63,2020/2021,Health authorities
Vancouver Coastal Health,"Luong, Ngoc T. (Goldie)",,128664,475,2020/2021,Health authorities
Vancouver Coastal Health,"Ly, Anita",,94646,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ly, Jennifer",,75452,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ly, Marianette (Mae)",,96492,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ly, Tieu‐Yen",,114402,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ly, Vi Thuan",,129936,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lydon, Anne",,88970,0,2020/2021,Health authorities
Vancouver Coastal Health,"Lyons, Derek",,104777,283,2020/2021,Health authorities
Vancouver Coastal Health,"Lys, Ivan",,96927,598,2020/2021,Health authorities
Vancouver Coastal Health,"Lysyshyn, Mark A. Dr.",,296534,4014,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Allison",,98594,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Bruce",,99687,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Carson",,102632,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Davina",,80125,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Delphina",,130322,38,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Hong",,110709,453,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Jonathan",,83010,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Kim",,101113,2285,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Leslie",,107743,618,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Li Ping",,89411,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Michael Shek Foon",,119060,287,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Po Yu",,103232,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Shawna",,75201,0,2020/2021,Health authorities
Vancouver Coastal Health,"Ma, Steven",,82929,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mabagos, Victoria",,115988,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macaraeg, Cherry",,107460,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macaraig, Criselyn",,129018,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macaranas, Jino S.",,78891,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macarthur, Deanna",,83540,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macasaet, Mark Edward",,85118,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maccaulder, Laurie G.",,122685,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maccormack, Allison",,96887,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maccrimmon, Margaret",,96140,2879,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald‐Bain, Jeffrey",,75911,486,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Catherine",,88230,300,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Christy R.",,100926,43,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Claire",,98101,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Claire",,82385,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Clayton Dr.",,238927,2500,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Crystal",,83777,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, David Robert",,106957,495,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Emalyn",,85842,542,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Jenesse",,88581,169,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Katherine",,78231,168,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Lindsay Kathleen",,86181,359,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Megan",,93918,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Ryan",,111900,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Shaun Allan",,82627,1220,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Susan (Sue) Heather",,87023,3254,2020/2021,Health authorities
Vancouver Coastal Health,"Macdonald, Zenaida",,173211,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macdougall, Cameron",,96362,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macey, Kerry",,147166,3584,2020/2021,Health authorities
Vancouver Coastal Health,"Macfarlane, Andrew",,176697,219,2020/2021,Health authorities
Vancouver Coastal Health,"Machado, Jessica",,96145,0,2020/2021,Health authorities
Vancouver Coastal Health,"Machado, Marcia",,105836,0,2020/2021,Health authorities
Vancouver Coastal Health,"Machin, Kendra",,100472,0,2020/2021,Health authorities
Vancouver Coastal Health,"Machon, Sandy L",,97809,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macinnes, Monica",,88716,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackay, Brenda M",,81937,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackay, Brett",,83351,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackay, Nykki",,87378,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackay, Sylvia J",,138934,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackenzie, Delvinder",,85901,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackenzie, Ian Dr.",,361896,9877,2020/2021,Health authorities
Vancouver Coastal Health,"Mackenzie, Sara Elizabeth",,105077,125,2020/2021,Health authorities
Vancouver Coastal Health,"Mackenzie, Yujin",,130317,905,2020/2021,Health authorities
Vancouver Coastal Health,"Mackie, Leslie",,111807,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mackie, Theresa",,87672,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maclaine, Robyn",,76945,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maclean, Adena",,93352,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maclean, Alexandre J",,105016,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maclean, Genoveva (Geni)",,100101,1802,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Brenda",,141097,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Bria",,88676,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Emily",,97837,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Geordy",,75715,689,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Ian",,78763,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Kelly‐Ann",,94667,357,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Kristy",,113526,551,2020/2021,Health authorities
Vancouver Coastal Health,"Macleod, Lori",,90131,620,2020/2021,Health authorities
Vancouver Coastal Health,"Macneill, Jody",,94151,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macphail, Catherine",,108814,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macphee, Holly",,106363,470,2020/2021,Health authorities
Vancouver Coastal Health,"Macphee, Katherine M.R.",,89504,242,2020/2021,Health authorities
Vancouver Coastal Health,"Macrae, Carla",,100570,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macrae, Thea",,86591,0,2020/2021,Health authorities
Vancouver Coastal Health,"Macri, Allison M.",,81205,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mactaggart, Lilian",,76609,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maddalozzo, Joanna Mae",,81533,286,2020/2021,Health authorities
Vancouver Coastal Health,"Madden, Chad",,96143,144,2020/2021,Health authorities
Vancouver Coastal Health,"Madorsky, Galyna",,92584,1035,2020/2021,Health authorities
Vancouver Coastal Health,"Madrid, Karen",,81965,0,2020/2021,Health authorities
Vancouver Coastal Health,"Madrid, Vince",,94339,25,2020/2021,Health authorities
Vancouver Coastal Health,"Madsen, Brooke",,83207,0,2020/2021,Health authorities
Vancouver Coastal Health,"Madsen, Stephanie",,92416,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maessen, Amy",,98202,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magcamit, Marilou",,145734,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magee, Chelsea",,81120,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magennis, Paul",,93490,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magnuson, Janet Anne (Anne)",,89757,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magpantay, Mary Joy",,84579,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magpili, Cheramy (Amy)",,168645,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magsico, Ken",,82693,0,2020/2021,Health authorities
Vancouver Coastal Health,"Magtibay, Rhena Purisima",,115444,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maguire, John Dr.",,339404,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maguire, Laura‐Lee",,106911,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Bill",,112044,1995,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Caitlyn",,76717,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Christine J",,117573,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Christopher",,83914,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, George",,89408,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Huong Vanessa",,75192,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Jessica T.L.",,109800,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Kimberly",,82123,69,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Paul G.K.",,90768,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mah, Rita",,112526,1578,2020/2021,Health authorities
Vancouver Coastal Health,"Mahal, Paneet",,92234,752,2020/2021,Health authorities
Vancouver Coastal Health,"Maharaj, Amanda Aashika",,93474,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maheem, Sukhbir",,98578,19,2020/2021,Health authorities
Vancouver Coastal Health,"Maher, Scott",,119749,323,2020/2021,Health authorities
Vancouver Coastal Health,"Mahil, Parnita",,105718,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mahlahla, Miriam",,117955,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mahli, Jaswinder",,110861,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mahood, Laura",,90384,751,2020/2021,Health authorities
Vancouver Coastal Health,"Mai, Thuy",,93844,215,2020/2021,Health authorities
Vancouver Coastal Health,"Mai, Yi Jun",,86312,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maile, Patricia",,90477,661,2020/2021,Health authorities
Vancouver Coastal Health,"Maines, Candace D",,88894,281,2020/2021,Health authorities
Vancouver Coastal Health,"Mair, Lauren",,78435,600,2020/2021,Health authorities
Vancouver Coastal Health,"Mair, Rebecca Kerr",,88642,1568,2020/2021,Health authorities
Vancouver Coastal Health,"Majercin, Michal",,91479,440,2020/2021,Health authorities
Vancouver Coastal Health,"Majmudar, Petra",,88981,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Amanda",,107084,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Anne M.",,89850,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Heather",,137287,4413,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Ka Man Anita",,105490,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Mei Yee (Grace)",,101509,82,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Melissa",,141246,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mak, Sunny Heung‐Yeung",,124094,1193,2020/2021,Health authorities
Vancouver Coastal Health,"Makkappallil‐Knowles, Elsa",,108363,677,2020/2021,Health authorities
Vancouver Coastal Health,"Makkappallil‐Knowles, Stephen",,93095,0,2020/2021,Health authorities
